geneid,mm,mv
GRMZM2G114688,0.58489194979234,0.100713280561076
GRMZM2G098517,0.00201020916878302,0.00100294916547602
GRMZM2G398506,0.272912513408075,0.0200491025140677
GRMZM2G023444,0.00265960824208184,0.00130789121770004
GRMZM2G023346,0.00264446958460766,0.00124560691685128
GRMZM2G022313,0.145050875985684,0.0139380104459844
GRMZM2G178829,0.0371375807206839,NA
GRMZM2G178839,0.0113059987200904,0.00449954004623791
GRMZM2G066051,0.0486906078633724,0.00688504770213211
GRMZM2G066197,0.00231023598652972,NA
GRMZM5G813007,0.418631640216868,0.0331861981271884
GRMZM2G396402,0.00220184216151056,0.00123823687555766
GRMZM2G396397,0.0265794753328373,0.00355890110256222
GRMZM2G096454,0.00247073000252733,0.00135782840960946
GRMZM5G898305,0.0742713342964344,0.0111387056096318
GRMZM2G096395,0.858878708890964,NA
GRMZM5G893619,0.897847520890111,0.0555671504856954
GRMZM2G179779,0.00168182735801451,0.00129211175520668
GRMZM2G179777,0.0061822646628827,NA
GRMZM2G479163,0.428597924838218,0.0468676713250906
GRMZM2G411916,0.820457187085361,NA
GRMZM2G411940,0.298067769417123,0.023824032083401
GRMZM2G172657,0.00234271838756947,0.00103573914919831
GRMZM2G172726,0.115737243725033,0.0308580083290817
AC192356.3_FG003,0.868225545805719,0.0902380905065168
GRMZM2G180490,0.00250492397999786,0.0013622095949698
GRMZM2G010702,0.00285080638743086,0.00178712648891711
GRMZM2G151649,0.16584362741863,0.0424605811651959
GRMZM2G057023,0.151157004566489,0.0406380430225758
GRMZM2G057176,0.185419910830369,0.0128255087258632
GRMZM2G357734,0.882812985086379,NA
GRMZM2G057247,0.00307415634265603,NA
GRMZM2G057260,0.197748851361806,NA
AC187046.3_FG009,0.817760242805722,0.0859677698485193
GRMZM2G089557,0.00492107689302815,0.00243943588064903
GRMZM2G089630,0.262217721834962,NA
AC185108.3_FG006,0.790306906063861,0.0930157635582745
GRMZM2G097456,0.0024296839125287,0.00114703839812282
GRMZM2G167932,0.297035993710429,0.0182532819415623
GRMZM2G167902,0.86182100639281,0.0488902597174195
AC185108.3_FG010,0.187565164081998,0.0623670800889357
AC185108.3_FG011,0.0016867727289889,0.000627928678560641
GRMZM2G092739,0.148338798534484,NA
GRMZM2G092752,0.00135441126496639,NA
GRMZM2G181219,0.00596144836470874,NA
GRMZM2G076981,0.00232717101850487,0.000937537788357058
GRMZM2G077004,0.381716732482467,0.0346931155521318
GRMZM2G090715,0.128152359143697,0.0247688987798427
GRMZM2G341902,0.632679738562091,NA
GRMZM5G844274,0.955882352941177,NA
GRMZM2G017016,0.241133309372519,0.0288461241184182
GRMZM2G053338,0.00276806384844139,NA
GRMZM2G008712,0.71419226641884,0.0928505382207432
GRMZM2G008665,0.0139191735466116,0.00543150387234005
GRMZM2G008651,0.128754005391828,0.0802415336750756
GRMZM2G309970,0.0125167612812944,0.00867664700625428
GRMZM2G008468,0.0694290575305884,0.00974589740878513
GRMZM2G056143,0.0523104825507184,0.0113307479050654
GRMZM2G056075,0.267227460157927,0.0245840529507505
GRMZM2G119740,0.107338315507038,NA
GRMZM2G119705,0.00337167540823782,0.00175609415463844
GRMZM2G418899,0.811416852558866,0.08501894511668
GRMZM2G036203,0.00428064720863347,NA
GRMZM2G049882,0.0017179254934833,0.000756522650428229
GRMZM2G132753,0.0618144274595803,0.0238739318490849
GRMZM2G432738,0.0880918102340289,0.0247163556790162
GRMZM2G132810,0.119615992158426,0.0186373017831176
GRMZM2G432774,0.621040793478323,0.0344604755554428
GRMZM2G432796,0.151094287909759,NA
GRMZM2G144030,0.0943441639403055,0.00982977204038857
GRMZM2G056081,0.0558205474244196,0.0131945199363271
GRMZM2G356076,0.00204362607024339,0.000744078734935034
GRMZM2G328356,0.723812374981454,0.0289346035099282
GRMZM2G026869,0.0451242239958184,0.00324649070051466
GRMZM2G027183,0.11422943580258,0.0175808226400699
GRMZM2G027490,0.788158994333601,0.0716660193607544
GRMZM2G439281,0.0275178947368421,0.00722875061403509
GRMZM2G313553,0.465590119066435,0.0264050270141659
GRMZM2G490535,0.888660416666667,0.0280950992324561
GRMZM5G862931,0.723107882304581,0.0480136541994826
GRMZM2G044023,0.116466228411443,0.00863314420146226
GRMZM2G068255,0.0538296859256777,0.00943902946248783
GRMZM2G019571,0.0142816003435828,0.00649813458617753
GRMZM2G019373,0.00217207146277605,0.000976082626247864
AC195138.3_FG004,0,0
GRMZM2G012183,0.00409793541906068,NA
GRMZM2G351469,0.00290609838914392,NA
GRMZM2G050501,0.167109316002335,0.0300047323908549
GRMZM2G131262,0.000954397212849659,NA
GRMZM2G131243,0.0167230875114953,NA
GRMZM2G131167,0.129640309434202,0.0395208272548827
GRMZM2G017409,0.228453037111107,NA
GRMZM2G017550,0.063776809166397,0.0248353187824026
GRMZM2G017593,0.413688323424661,0.0964911520631335
GRMZM5G831577,0.00406586878105841,0.00245838055258268
GRMZM2G069405,0.241841948069934,0.0231554861866009
GRMZM2G370081,0.18585843300824,0.0221433606890987
GRMZM2G151801,0.0167732269281552,0.00192612904885122
GRMZM2G138008,0.00268857370141039,0.00122675953654971
GRMZM2G136971,0.866663543260392,NA
GRMZM2G136918,0.098739509845925,NA
GRMZM2G136884,0.00284066816955324,0.00125118582737754
GRMZM2G136872,0.536422881383487,NA
GRMZM2G167520,0.00143668360219611,0.000705335627949429
GRMZM2G167497,0.00337671504311726,0.00159046624158483
GRMZM2G167463,0.00486682406153563,0.0019071751864186
GRMZM2G045155,0.0012889225358654,NA
GRMZM2G045287,0.110902368063261,0.0120166646216985
GRMZM2G147716,0.0688751256074458,0.01539349988057
GRMZM2G157505,0.00381827776903209,0.00112910117352621
GRMZM2G700307,0.245773691333821,0.119509882175845
GRMZM2G456746,0.00406529702349276,0.00225415445477661
GRMZM2G152179,0.0142199199392042,0.00484216413057136
AC187072.4_FG001,0.925792902147948,NA
AC187072.4_FG002,0.137408641536273,0.0320712459360676
GRMZM2G386285,0.885841900022492,0.0406380253939312
GRMZM2G082131,0.24278062296914,NA
GRMZM2G082205,0.264964320709677,0.0369201976955659
GRMZM2G384516,0.87726785861842,NA
GRMZM2G384528,0.00252426542955562,0.000922401485591833
GRMZM2G170455,0.880469684423009,NA
GRMZM2G351484,0.928409474535008,0.0515945698847551
GRMZM2G351482,0.0295827660507898,0.0228725462618147
GRMZM2G049176,0.0635152379383523,NA
GRMZM2G049077,0.0127665184794139,NA
GRMZM2G037444,0.191683983860094,0.0123745246237751
GRMZM2G037411,0.00194716233132766,0.00103824711851806
GRMZM2G009538,0.0295395370034592,0.00748572138413299
GRMZM2G009320,0.00210845126167167,0.000550709342233549
GRMZM2G038338,0.0244803060106473,0.00819473382785417
GRMZM2G038303,0.485538901043137,0.0789116180647329
GRMZM2G038066,0.0475463769071802,0.00503689378050389
GRMZM2G093902,0.0995163644118481,0.0296449496837907
GRMZM2G393671,0.0362710525050318,0.00283605756598756
GRMZM2G577405,0.283053873476728,0.125924723961121
GRMZM2G157598,0.331548987625396,NA
GRMZM2G121022,0.281231709582607,0.0118492612412517
GRMZM2G169636,0.00311211502485511,0.0012346670378861
GRMZM2G116426,0.00320855755844872,NA
GRMZM2G552376,0.593688431342682,0.141392611769031
GRMZM2G417072,0.033028449839068,NA
GRMZM2G030731,0.0026325989513296,NA
GRMZM2G030578,0.240194904406192,0.0210269456329542
GRMZM2G127031,0.00483046101604523,0.00316956062134518
GRMZM2G127035,0.0024235058820214,0.00167640165037382
GRMZM2G377502,0.815712260398693,NA
GRMZM2G080567,0.00337054353344664,0.00197258650347602
GRMZM2G080549,0.0290694255696364,0.0122631010558984
GRMZM2G111224,0.11899176491952,0.0110135448883991
GRMZM2G326788,0.00320228005959469,0.00174361404100135
GRMZM2G031545,0.417367113671578,0.055773403315831
GRMZM2G094765,0.0732414053882056,0.0459299414588515
GRMZM2G089736,0.0305866166158366,0.0109296912622542
GRMZM5G898768,0.076786323244227,0.0289118492610346
GRMZM2G114461,0.422049432097984,0.0336209125198702
GRMZM2G414043,0.398210321918673,0.0380176707871099
GRMZM2G072205,0.0708404352384229,0.0152026969517791
GRMZM2G062651,0.892089710173787,0.0587423257495284
GRMZM5G858730,0,0
GRMZM2G108767,0.294427834842742,0.0382285084399886
GRMZM2G108782,0.427371654075485,0.128796468497507
GRMZM2G054032,0.00294696991510002,0.00150345903193239
GRMZM2G053999,0.313663273145516,0.0426570110383191
GRMZM2G053939,0.0466398449697018,0.00463507974997354
GRMZM2G060249,0.532341204083615,0.222970811001568
GRMZM2G060194,0.283585367427006,0.0446651888708804
GRMZM2G060876,0.934558680818571,0.0410290200595497
GRMZM2G121573,0.125855593281767,NA
GRMZM2G121579,0.582828091523128,NA
GRMZM2G048806,0.109062764413207,0.0261400219036086
GRMZM2G048846,0.123000477027627,0.0187817794557944
GRMZM2G049296,0.223715244434722,0.0551964526894503
GRMZM2G109843,0.234565891020627,NA
GRMZM2G449944,0.00524809381609061,0.00301016926840166
GRMZM2G086779,0.125934670008354,0.0285626043203786
GRMZM2G086856,0.00148640861202781,0.000556574015977286
GRMZM2G371721,0.177953931099262,0.0545506584490472
GRMZM5G851347,0.9234875,0.0147669243421053
GRMZM2G381395,0.378201438202612,NA
GRMZM2G079201,0.103121996832359,0.046290928796153
GRMZM2G079226,0.0931566020471836,0.0155948944836441
GRMZM2G079397,0.166485021859278,0.0101601250986473
GRMZM2G079629,0.0356224569000717,0.0128166581560998
GRMZM2G079669,0.0178428042328042,0.0104026987830688
GRMZM5G855311,0.257805869743208,0.0261430509500841
GRMZM2G097593,0.00940250883623562,0.00362891670523077
GRMZM2G056732,0.233630089111668,0.037708702636549
GRMZM2G054136,0.282341042522709,0.0366543416499554
GRMZM2G117707,0.349155400546064,0.0407583739703066
GRMZM2G017080,0.00361220406758463,NA
GRMZM2G017266,0.00220392756638167,0.00102540941180742
GRMZM2G312954,0.191062835688398,0.0170828556239234
GRMZM2G017368,0.692422550225581,0.0559745693479187
GRMZM2G102786,0.0852633607398793,0.0392261143057852
GRMZM2G025281,0.140526826392297,0.0203417539565607
GRMZM2G116620,0.00582700518985658,0.00397614644958791
GRMZM2G316033,0.00327120282633699,0.0018836331914779
GRMZM5G840145,0.0031071694703389,0.00209098304922781
GRMZM2G014729,0.00207238042600143,NA
GRMZM2G407361,0.165455042051963,0.0422879880812496
GRMZM2G171597,0.00128037315123288,0.000654666961806419
GRMZM2G476636,0.00690982066537407,0.00654045772345488
GRMZM2G171501,0.00962248403025434,0.00297534805608897
GRMZM2G427408,0.299852357582709,0.0424270453219335
GRMZM5G848693,0.00416666666666667,0.00104166666666667
GRMZM2G382106,0.160935167826848,0.0222469745504355
GRMZM2G081857,0.282714555821963,0.037830322895139
GRMZM2G140288,0.0323561179257798,0.00298643170760931
GRMZM2G140293,0.00275573146878889,NA
GRMZM2G310283,0.406496423274046,0.0749989690563976
GRMZM2G013811,0.120556762364388,0.0188145985691719
GRMZM2G420181,0.874285714285714,NA
GRMZM2G158021,0.0885213148841374,0.0145770591218478
GRMZM2G459820,0.059739164022447,NA
GRMZM2G459841,0.00273647351212281,NA
GRMZM2G158130,0.0157250245745346,0.0071386824601662
GRMZM2G445491,0.942857142857143,NA
GRMZM2G143530,0.498903985507246,NA
GRMZM2G079645,0.00227388029758638,NA
GRMZM2G144606,0,NA
GRMZM2G115637,0.123557081185937,NA
GRMZM2G700321,0.0256714285714286,NA
AC195864.3_FG020,0.0467456966836508,0.0145327048200766
GRMZM2G017145,0.11193669895353,NA
AC195864.3_FG017,0.00295640332398002,0.0011513996531598
GRMZM5G825512,0.0453440539475684,0.0179498459305326
GRMZM2G056407,0.00123406165113038,NA
GRMZM2G141322,0.00179586836856083,NA
GRMZM2G141289,0.00438920979928106,0.00325517534547686
GRMZM2G010142,0.0208113245468042,0.00539736870766106
GRMZM5G866918,0.325163809862494,0.0261243480806547
GRMZM2G700331,0.494032134289952,0.0284670663115245
GRMZM2G459663,0.00251596187519684,0.00136097452683557
GRMZM2G158789,0.0892081064775724,0.0206125715286247
GRMZM2G158835,0.0540113344602896,0.0164364031719634
GRMZM2G158885,0.11023494524407,0.0111717180206471
GRMZM2G159034,0.0543324587016918,0.00742713036421102
GRMZM2G459702,0.193231233583776,NA
GRMZM2G150758,0.0288879697115801,0.00472175460289627
GRMZM2G150683,0.00194597841548774,0.000698594677746665
GRMZM5G867185,0.134345674563322,0.0448986450400163
GRMZM2G060511,0.398387099794815,NA
GRMZM2G318843,0.00248069463228764,NA
GRMZM2G099253,0.0719577095968092,0.012721422862304
GRMZM2G099207,0.0858413219438753,NA
GRMZM2G503990,0.050015533625731,0.0184977485344284
AC195147.3_FG008,0.00228758169934641,NA
GRMZM2G039583,0.00188039617024868,0.000831188740502998
GRMZM2G335738,0.00331102974450014,0.00219566680347212
GRMZM2G443121,0,NA
GRMZM2G160983,0.0183342703381324,NA
AC195147.3_FG001,0.00829458634330925,0.004067652778057
GRMZM2G327655,0.0696467461437874,0.0196123998797891
GRMZM2G066636,0.00173990456133313,NA
GRMZM2G590448,0.138981495290002,0.0257526889212597
GRMZM2G180568,0.00267043108103665,0.00139773844673544
GRMZM2G160569,0.162368036270713,0.0320845432902595
GRMZM2G150841,0.00232825882285848,NA
GRMZM2G150907,0.00286705915900532,0.00152092417667138
GRMZM2G177715,0.167672013875263,NA
GRMZM2G477325,0.00340658496732026,NA
GRMZM2G082365,0.0904722048968411,NA
GRMZM2G082318,0.0388450691449777,0.0128688450378178
GRMZM2G700337,0.0420579157090187,0.0315416154511703
GRMZM2G126816,0.874260090066238,0.0717871024925723
GRMZM2G126774,0.190897148933975,0.0254330135553926
GRMZM2G427090,0.290888513938249,NA
GRMZM2G126706,0.430157679286443,NA
GRMZM2G427073,0.00410384472532254,0.00240309553721869
GRMZM2G070588,0.668481461036097,0.076147482997938
GRMZM2G114575,0.0577390341612574,NA
AC217975.3_FG001,0.0878045699731262,0.0227427506498076
GRMZM2G000718,0.131379842227053,0.0331543971981777
GRMZM2G300709,0.118664149967634,NA
GRMZM2G039757,0.00238722610715678,0.0011875557108986
GRMZM2G129761,0.0173956505154752,NA
GRMZM2G427903,0.00281495954552689,NA
GRMZM2G427937,0.0287244569749972,NA
GRMZM2G427954,0.00180973591518804,0.00121793965932118
GRMZM2G129935,0.0267244362496652,NA
GRMZM2G437207,0.00292396363445125,NA
GRMZM2G504757,0.0030298026087809,NA
GRMZM2G027217,0.00271910114620561,0.00140942612404914
GRMZM2G026991,0.56142327491617,NA
GRMZM2G150731,0.00332889080399744,0.00155039912793256
GRMZM2G451097,0.0635780951017891,NA
GRMZM2G071628,0.348074939676725,0.202704463614098
GRMZM2G139870,0.690628867329442,NA
GRMZM2G441932,0.891797483926984,0.05505999926159
GRMZM2G700339,0.93750201863354,NA
GRMZM2G025685,0.00221855988844364,NA
GRMZM2G104443,0.218877399335253,0.0665818056909861
GRMZM2G006119,0.0265972458311064,0.00363157540781618
GRMZM2G015703,0.139817345427189,0.0257725237220096
GRMZM5G873929,0.00119399671052632,0.000233525740131579
GRMZM2G014295,0.164531019877011,0.0252530073410498
GRMZM2G013652,0.021859283778819,0.00656892103034071
GRMZM2G039954,0.131850538283691,0.0396423177406784
GRMZM2G040600,0.837136304191982,NA
GRMZM2G109812,0.842401985931992,0.0777177164012584
GRMZM2G148249,0.279812028163203,0.0520948990389554
GRMZM2G120971,0.0026022222429605,NA
GRMZM2G120954,0.301718829142564,NA
GRMZM2G130398,0.299519030441618,0.0166654264006533
AC211504.4_FG003,0.132122336240849,NA
AC211504.4_FG001,0.838249421565555,0.0984307427486361
GRMZM2G037478,0.00165245545267328,0.0006857869976329
GRMZM2G037177,0.107863036758563,0.0207608461027569
GRMZM2G104141,0.00298131986610774,0.00148118670002307
GRMZM2G301932,0.136587826728809,0.009090877360918
GRMZM2G301934,0.067842470829297,NA
GRMZM2G003172,0.0753545024680628,0.0205782094813276
GRMZM2G055464,0.240034271199292,NA
GRMZM2G055527,0.0350823692218894,0.0108293980520424
GRMZM2G055607,0.0270243964584958,0.0102521504752064
GRMZM2G356894,0.174191871785725,0.0438545260348015
AC198481.3_FG004,0.65249052897395,0.0647532372068987
GRMZM2G018771,0.0171070879718069,0.00456556916736198
GRMZM2G322846,0.00300961538461538,0.000809958400809717
GRMZM2G032759,0.856068261764297,0.0639019216644703
GRMZM2G024484,0.45519534209972,0.0569777983722599
GRMZM2G000451,0.00204005527780987,NA
GRMZM2G049785,0.533297069700623,NA
GRMZM2G429213,0.517221281252075,NA
GRMZM2G131389,0.65565728710807,NA
GRMZM2G429231,0.679214242279144,NA
GRMZM2G161544,0.0205392317267266,NA
GRMZM2G700349,0.681389216020806,NA
GRMZM2G019583,0.00282867180658869,NA
GRMZM2G317535,0.123593377295896,NA
GRMZM2G019666,0.00780579543139879,NA
GRMZM2G412296,0.232813937378411,0.0621878043290516
GRMZM2G111672,0.173190639721116,0.0479218427065627
GRMZM2G111713,0.130547856140351,NA
GRMZM2G020450,0.244570958654142,0.0258406139684919
GRMZM2G020574,0.293427915537423,NA
GRMZM2G083580,0.14600010268624,NA
GRMZM2G083555,0.0932960735364154,0.00640820647326654
GRMZM2G148229,0.0806571110291575,NA
GRMZM2G448739,0.548596859712427,NA
GRMZM2G148213,0.0843084088440299,0.0145814915270828
GRMZM2G148176,0.00395245131986313,0.00203751341449707
GRMZM2G148133,0.0837333365322296,0.0246516202958608
GRMZM2G436082,0.0674951342465693,0.0184536127701701
GRMZM2G133400,0.00897950052215064,0.00448920071603324
GRMZM2G133392,0.061098059737889,0.0468072093178885
GRMZM2G133358,0.168057170333046,0.0201817611695819
GRMZM2G433767,0.0164859623127098,0.00534044037236963
GRMZM2G133275,0.00396771454761862,0.00250509670189421
GRMZM2G152963,0.121916371301698,0.0129559279430019
GRMZM2G136580,0.00323849376866367,0.00188859322088235
GRMZM2G136578,0.0339409552375402,0.0223726171811529
GRMZM2G136522,0.213618558950459,0.0248192257809036
GRMZM2G136367,0.00495317891647708,0.00254252985101235
GRMZM2G045039,0.855263157894737,NA
GRMZM2G546834,0.476190476190476,NA
GRMZM2G323182,0.918981481481482,NA
GRMZM2G036872,0.218971334633352,0.0260500889765555
GRMZM2G036609,0.20794854388676,NA
GRMZM2G036134,0.00317374499442272,0.00131534958170751
GRMZM2G036113,0.0509738191665635,0.0101227405062525
GRMZM2G326129,0.884792200054847,NA
GRMZM2G031298,0.0576150717148067,0.0230347435619219
GRMZM2G326263,0.188282014283983,NA
GRMZM2G326270,0.002345006393795,0.000841800486345194
GRMZM2G326328,0.351471499563388,0.0272794982638724
GRMZM2G009021,0.221417047894486,0.023662762619207
GRMZM2G009265,0.0904329957363949,0.014525244447277
GRMZM2G009804,0.0282686048687597,0.0197986666381652
GRMZM2G010342,0.726381337329265,NA
AC234159.1_FG002,0.833809743184554,0.0436948106057244
GRMZM5G827205,0.249763357925829,0.0138433385464051
GRMZM5G860715,0.819399821698769,NA
GRMZM5G885779,0.790364583333333,NA
GRMZM2G330690,0.36488219492393,0.0209304692911857
GRMZM2G313742,0.88482276047674,0.0394916846478581
GRMZM2G037189,0.00203322018725407,NA
GRMZM2G560863,0.882684022556391,0.04590357892894
GRMZM2G128176,0.194511830326279,NA
GRMZM2G144950,0.453976615985547,0.0588343530413968
AC211471.3_FG002,0.815856029810298,NA
AC211471.3_FG003,0.924474527135323,NA
GRMZM2G137064,0.00259812808164201,0.000714290864006421
GRMZM2G439201,0.0602455021613981,0.0143919701509213
GRMZM2G136794,0.117706100274606,0.0352137882123483
AC215611.3_FG004,0.893079306822079,0.054773174145954
GRMZM2G136803,0.461277859105522,0.0505649873893488
GRMZM2G435986,0.00415455805383874,0.00355059841553906
GRMZM2G025885,0.00203838053306659,NA
GRMZM2G025992,0.260344617083063,NA
GRMZM2G027851,0.0167656948379911,0.00524042224258258
GRMZM2G327394,0.39423084323203,0.0262716507849982
GRMZM2G414423,0.0187276032066595,NA
GRMZM2G181284,0.00272799128540305,0.00126782819961669
GRMZM2G333433,0.135537487397402,0.0251561274220054
GRMZM2G036596,0.0975628905410811,NA
GRMZM2G047788,0.839492882295609,0.0974442109483325
GRMZM2G041595,0.000628299300341968,NA
GRMZM2G070178,0.00255435214838859,NA
GRMZM2G348914,0.00350691944400342,0.00151118963997317
GRMZM2G047995,0.376633218195627,0.0290280978105225
GRMZM2G048210,0.678968470058382,0.0592172674103011
GRMZM2G081639,0.642784548784012,0.0653113659455644
GRMZM2G081682,0.218908573454722,0.0190015783690848
GRMZM2G008232,0.0486581155579922,0.00925826240719241
GRMZM2G307119,0.00282890174048041,0.00173342512077462
GRMZM2G020606,0.0239801473380421,0.00555497384877277
GRMZM2G020766,0.0640877449235243,0.0140142392301023
GRMZM2G144971,0.331486093209771,0.0145419898382976
AC212684.3_FG012,0.0147497627693133,0.00577958611719423
GRMZM2G105982,0.0141859086819613,0.00709278270355376
GRMZM2G364643,0.00254053131649021,0.000818567154505727
GRMZM2G348863,0.00315108276441481,0.00179350912138472
GRMZM2G049913,0.913019741298761,0.0461603241601724
GRMZM2G113863,0.00179707814481385,NA
GRMZM2G414460,0.0729979044088699,0.0230462149722827
GRMZM2G414475,0.00507245532445997,0.00280468809493883
GRMZM2G041328,0.0188623933915843,NA
GRMZM2G174114,0.894672628849861,NA
GRMZM2G174192,0.00284066861316847,0.00138820922749846
GRMZM2G174204,0.358368693678129,0.0689704806676952
GRMZM2G174246,0.10992714436878,0.0282754832299347
GRMZM2G472852,0.00477220936509181,0.00249786819583319
GRMZM2G063617,0.0228635376734684,0.011493922268819
GRMZM5G805906,0.0280217472277497,NA
GRMZM2G322413,0.0285477218790383,0.00624031429660615
GRMZM2G025062,0.00266012291590072,0.00154628695597963
GRMZM2G025182,0.0204614493366638,NA
GRMZM2G322547,0.0598642144732176,NA
GRMZM2G025441,0.0361542299382891,NA
GRMZM2G427815,0.00271802024622265,0.00189878390272217
GRMZM2G126261,0.00834643476306474,0.00465400429906054
GRMZM5G884316,0.883538682320387,0.0614093741443173
GRMZM2G042347,0.00376851115915211,0.00294537038858344
GRMZM2G177050,0.00187621028541088,0.000873174114094913
GRMZM2G166658,0.160396901358122,NA
GRMZM2G166738,0.016008267691042,0.00415298222406646
GRMZM5G807560,0.00353073203439437,0.00242892410964883
GRMZM5G845472,0.00347053261486781,NA
GRMZM2G053554,0.234713334238216,0.0291151209180381
GRMZM2G006732,0.101417154793161,0.0350941719813899
GRMZM5G890815,0.0101886533380946,NA
GRMZM2G149040,0.095275167262965,0.0246440044830999
GRMZM2G158162,0.185319783955091,0.0469226401872894
GRMZM5G881387,0.00302547993985203,0.00134795978310708
GRMZM2G158304,0.0321729584377611,0.0123927569914369
GRMZM2G381378,0.00285449106113033,0.00146379266322886
GRMZM2G381386,0.432403795058872,0.0544458720106025
GRMZM2G381402,0.271104810107139,0.0175811823850725
GRMZM2G381404,0.0020745522916769,0.000790327173334778
GRMZM2G080001,0.340609429335492,0.030721774037373
GRMZM2G080048,0.0719023673833569,0.00929414267291346
GRMZM2G080270,0.189609570203712,0.0294532113153854
GRMZM2G050201,0.00307770520883728,0.00216978479579906
GRMZM2G349655,0.0126839715815499,0.00198287039478917
GRMZM2G106790,0.162992241261115,0.0152061162732249
GRMZM2G106732,0.302191736523091,0.0314619561029724
GRMZM2G017894,0.0721818921478848,0.014863374608696
GRMZM2G311665,0.00443304147432778,NA
GRMZM2G131026,0.323368968422022,0.0520283978067787
GRMZM2G430849,0.00222749226006192,0.000990865595254697
GRMZM2G469380,0.00752685201740271,0.00288271551556544
GRMZM2G348125,0.0101363393706443,NA
GRMZM2G410766,0.00430009798769536,NA
GRMZM2G181605,0.00329440187771726,NA
GRMZM2G181607,0.15301294676436,0.0456470371725048
GRMZM5G869286,0.848306908092292,NA
AC155434.2_FG006,0.0025042721968957,0.001239162883023
AC155434.2_FG005,0.00270074919871795,NA
AC155434.2_FG004,0.486979826052833,0.0235867731777249
AC155434.2_FG003,0.866877714734997,NA
AC155434.2_FG001,0.0714071638309929,0.00361088066908617
GRMZM2G151811,0.00234968560084853,0.000930455806834795
GRMZM5G893343,0.0692381870771162,0.02125925551411
GRMZM2G425127,0.00304142657600675,0.00139755583928393
GRMZM2G059165,0.00814647184286342,0.00474570907301936
GRMZM2G470461,0.214432305411058,0.0273472338023396
GRMZM2G023438,0.392464025758842,NA
GRMZM2G327042,0.448102445408873,0.0544317649605239
GRMZM2G361984,0.00345048292185091,0.002906024518381
GRMZM5G813905,0,0
GRMZM2G062165,0.338267808042592,NA
GRMZM5G884163,0,NA
GRMZM5G870780,0.052497316017316,NA
GRMZM2G061965,0.444444444444444,NA
GRMZM2G061922,0.03294635500516,NA
GRMZM2G361847,0.0491673742634509,NA
GRMZM2G077124,0.121530335016535,0.0453129018958708
GRMZM2G430600,0.101441090978123,0.0289013767894145
GRMZM2G130950,0.179494913140695,0.0257352819500119
GRMZM2G041527,0.190192482710998,0.0124475900654507
GRMZM2G041636,0.00276091820016356,0.00129182525525572
GRMZM2G424205,0.428384165721027,0.0486905464401536
GRMZM2G135341,0.283064902889366,0.0209197813558768
GRMZM2G050108,0.0486846413699316,0.00642224461299334
GRMZM2G342386,0.438642927631579,0.0294495685855263
GRMZM2G113056,0.309659379630497,0.0169988674771851
GRMZM2G113052,0.0078744756441502,0.00596647230300975
GRMZM2G113039,0.133383988251565,0.0460953557280042
GRMZM2G113036,0.0116993860423899,0.00524988674807039
GRMZM2G414141,0.322947539530084,0.0599660029025871
GRMZM2G113016,0.041570568549077,0.00702137460253015
GRMZM2G113011,0.451037586037365,0.172402907813597
GRMZM2G112984,0.00357137453991943,0.00113617778857022
GRMZM2G056772,0.002579015375908,0.000925650309524055
GRMZM2G056750,0.00877397953301674,0.00341857627232335
GRMZM2G056733,0.0651810247629907,0.0217341099080228
GRMZM2G056569,0.169766526040241,0.014685900970758
GRMZM2G516421,0.00263055958675541,0.0017587023305207
GRMZM2G409128,0.00812616902086761,NA
GRMZM2G108166,0.0752303913499109,0.023061350899374
GRMZM2G134480,0.363819291509382,0.0225061910361881
GRMZM2G434792,0.0404081033691024,0.023336321882435
GRMZM2G134396,0.12851256262739,0.0173076536308383
GRMZM2G134341,0.00514536516226604,0.00125128204284805
GRMZM2G434715,0.306725862623157,NA
GRMZM2G434696,0.411676905585217,0.0433089362933067
GRMZM2G134295,0.20647120626693,0.031624424916164
GRMZM2G134284,0.192165723286545,0.00939164678547935
GRMZM2G086937,0.252446948951995,0.0666719146848273
AC187098.4_FG011,0.173743090453327,0.0219819044236508
GRMZM2G076962,0.0345474283534924,0.00454648842940685
GRMZM2G005732,0.357664214714324,NA
GRMZM2G307437,0.0029163964365591,0.00157985120815852
GRMZM2G140824,0.00288820647928934,NA
GRMZM2G140811,0.104918456902852,0.01202911968873
GRMZM2G140758,0.00406433006535948,0.00223435206615124
GRMZM2G140755,0.00354920858356838,0.00189783421301719
GRMZM2G440866,0.00338408200303815,0.00224183584187435
GRMZM2G440831,0.135325618265444,0.0256465241613725
GRMZM2G122116,0.102052015293894,0.0202997187935417
GRMZM2G420910,0.00250318943805592,0.0012803728106418
GRMZM5G874270,0.245829795681988,0.0868513476783624
GRMZM2G102167,0.0671298584784791,NA
GRMZM2G020255,0.00500950748937218,0.00207534053370536
GRMZM2G020401,0.0176433598151904,0.00861328501017164
GRMZM2G021092,0.00417527504659084,0.00269921575830602
GRMZM2G086656,0.881839359285126,NA
GRMZM2G086628,0.192055404500565,0.0239365574715328
AC202532.4_FG006,0.785851125449183,NA
GRMZM2G324973,0.7510158528086,NA
GRMZM2G067921,0.00379348565875854,0.00243006193296117
GRMZM2G032711,0.0307217382325277,0.00723963951368893
GRMZM2G331754,0.0118862172389261,0.00438711112893795
GRMZM2G032376,0.00378905652570229,0.00198512498217265
