geneid,mm
GRMZM2G062565,NA
GRMZM2G090697,0.867337193690983
GRMZM2G093312,0.95
GRMZM2G093291,0.00147669589293955
GRMZM2G393146,0.129678530424799
GRMZM2G152373,0.307199499846559
GRMZM2G136838,0.0375793300550582
AC211740.3_FG005,0.826144333702473
GRMZM5G847530,0.2
GRMZM5G817759,0.15
GRMZM5G870176,0.492796393583107
GRMZM2G051949,0.00925925925925926
GRMZM2G051890,0.0686635130102872
GRMZM2G044824,0
GRMZM2G093195,0.00765726043503821
GRMZM2G475293,0.0047690976843226
GRMZM2G475360,0.245459822344592
GRMZM2G030216,0.00763888888888889
GRMZM2G030252,0.00695732838589981
GRMZM2G367650,0.0927927927927928
GRMZM2G367638,0.0120734908136483
GRMZM2G066862,0.00542766236196893
GRMZM2G066775,0.00384615384615385
GRMZM2G156218,0.375
GRMZM2G151993,0.902439024390244
GRMZM2G152025,0
GRMZM2G168143,0.0602409638554217
GRMZM2G168214,0
GRMZM2G084739,0.00364145658263305
GRMZM2G084944,0.00300751879699248
GRMZM2G084968,0.496376624730283
GRMZM2G135052,0.629903756374345
GRMZM2G135044,0
GRMZM2G135039,0.875
GRMZM2G037591,0.00793650793650794
GRMZM2G037624,0.274774774774775
GRMZM2G051785,0.000286944045911047
GRMZM2G040995,0.626946682009973
GRMZM2G426678,0.500462962962963
GRMZM2G426688,0.975268817204301
GRMZM2G041765,0.162751322751323
GRMZM2G042084,0.817221323629531
GRMZM2G042127,0.00637554030002543
GRMZM2G049693,0.237158190646563
GRMZM2G041668,NA
GRMZM2G703868,0.0903010033444816
GRMZM2G017060,NA
GRMZM2G017054,0
GRMZM2G147041,NA
GRMZM2G147112,NA
GRMZM2G440219,NA
GRMZM2G053588,0.226428571428571
GRMZM2G153792,0.388888888888889
GRMZM5G805350,0
AC206582.2_FG002,0.0103367860920973
GRMZM2G513753,NA
GRMZM2G052389,0.110961148385083
GRMZM2G153969,0.534928157752375
GRMZM2G154093,0.00234192037470726
GRMZM2G154229,0.700730471079308
GRMZM2G459172,0.818393727484637
GRMZM2G459156,0.920315904139434
GRMZM2G163914,0.072483660130719
GRMZM2G163877,0
GRMZM2G037954,0.932321428571429
AC187901.4_FG004,0.95502328254209
GRMZM2G053210,0.162790697674419
GRMZM2G156121,0.473015873015873
GRMZM2G156129,1
GRMZM2G306859,0.21875
GRMZM2G452016,0.46364898989899
GRMZM2G150884,0.519070552226917
GRMZM2G150872,0.885714285714286
GRMZM2G067408,0.00484006734006734
GRMZM2G156372,0.738001268098655
GRMZM2G156376,0.876805242165838
AC205165.3_FG002,0.896859474784066
GRMZM2G472428,0.910528160649506
GRMZM2G167216,0.00814732142857143
AC187789.3_FG001,0.00529100529100529
GRMZM2G136155,0.873003823612343
GRMZM2G434839,0.940650752078131
GRMZM2G033175,0.0501776530284245
AC212886.3_FG006,NA
GRMZM2G176230,0.00672690763052209
GRMZM2G703903,0.981818181818182
GRMZM2G060163,0.0846940009675859
GRMZM5G843571,0.772169052806308
GRMZM2G058407,0.696976029668337
GRMZM2G004824,0.887313485814349
GRMZM2G402753,1
GRMZM2G096184,0.621753627776944
GRMZM2G308595,0.00688509021842355
GRMZM2G168956,0.195670995670996
GRMZM2G583062,0.833333333333333
GRMZM5G866053,0
GRMZM2G140467,NA
GRMZM2G105364,0.528288840788841
GRMZM5G834313,0.919135725385725
GRMZM2G058026,0.0102040816326531
GRMZM2G057983,0.047037037037037
GRMZM2G057966,0.892857142857143
GRMZM2G308907,0.0285234517304189
AC209651.2_FG001,0.890352020366814
GRMZM2G164248,0.930720379486585
GRMZM2G031479,0.413715044354142
GRMZM2G058675,0.548948649845064
GRMZM2G165086,0.597501254535418
AC225716.2_FG006,0.5496434060701
AC225716.2_FG003,0.638110091479496
GRMZM2G137690,0.445989229024943
GRMZM2G015645,1
GRMZM2G015426,0.816017316017316
AC216886.3_FG003,0.00938137159625755
AC216886.3_FG002,0.00857628114265282
AC216886.3_FG001,0.00371054462053278
GRMZM2G065355,0.073601676542853
GRMZM2G457415,0.80439874228709
GRMZM2G144173,0.0344827586206897
GRMZM5G800429,0.944180713220961
GRMZM2G703960,0.925553688141923
GRMZM2G145720,0.00363849765258216
GRMZM2G060522,0.148148148148148
GRMZM2G438129,0.170816987890159
GRMZM2G107901,0.909983620172696
GRMZM2G405368,0.474600678845962
GRMZM2G065612,0.596754828325498
GRMZM2G150406,0.0708955223880597
GRMZM5G823826,0.00538971807628524
GRMZM2G455687,0.907751605943225
GRMZM2G121345,0.871347586653709
AC215875.3_FG001,0.934406110163686
GRMZM2G057602,0.814814814814815
AC203761.3_FG002,0.919284228843052
GRMZM5G883025,0.943553875309398
AC220924.2_FG004,0.891250167799334
GRMZM5G847520,0.910574235598423
GRMZM5G894110,0.572649572649573
GRMZM5G836332,0.431698306186077
GRMZM5G874091,0.916666666666667
GRMZM2G071613,0.408780884148531
GRMZM2G408376,0.327183670428726
GRMZM2G408359,0.390091765873016
GRMZM2G408325,0.928787878787879
GRMZM2G109399,NA
GRMZM2G408308,0.0991565352484893
GRMZM2G002617,0.310489878260963
GRMZM2G175243,0.0048780487804878
AC196437.3_FG001,0.921939087848179
GRMZM2G144610,0.00161290322580645
GRMZM5G844143,NA
GRMZM5G888793,NA
GRMZM5G852723,NA
GRMZM5G824351,NA
GRMZM5G866940,0.941176470588235
GRMZM2G005424,0.924677755084827
AC214790.3_FG001,0.00426260676260676
GRMZM2G065848,0.947413721544156
GRMZM2G167576,0.00868267534934202
GRMZM2G099967,0.0206241956241956
GRMZM2G034318,0
GRMZM2G071750,0
AC204472.3_FG002,0
GRMZM2G010637,0.533667334635251
GRMZM2G099745,0
GRMZM2G027958,0.00880031570639305
GRMZM2G129196,0.855862422774187
GRMZM2G008539,0.00502939447383892
GRMZM2G118873,0.253155479059094
GRMZM2G056826,0.664775394327874
GRMZM2G483624,NA
GRMZM2G483622,0.352941176470588
GRMZM2G022470,0.874324324324324
AC196171.6_FG002,0.25542328042328
GRMZM2G096909,0.0845974025974026
GRMZM2G027665,0.619774866333342
GRMZM2G332452,1
AC188756.2_FG004,0.970793036750484
GRMZM5G883100,NA
GRMZM2G020588,NA
GRMZM2G013398,0.060655737704918
GRMZM5G871096,0
GRMZM5G823111,1
GRMZM2G076303,0.762714698780273
AC194031.3_FG002,0.954545454545455
GRMZM2G073123,0.690120588224037
AC193592.3_FG001,0.787152777777778
GRMZM2G440688,0.0279761904761905
GRMZM2G465868,0.00354679267829015
GRMZM2G059169,NA
GRMZM2G133050,0
GRMZM2G313327,NA
GRMZM2G033029,0.666047898025787
GRMZM2G111920,0
GRMZM2G019859,0
GRMZM5G815338,0.142857142857143
GRMZM2G538535,0.0112359550561798
GRMZM5G803381,0.125
GRMZM2G429442,0.779109062980031
GRMZM2G405387,0.909090909090909
GRMZM2G400694,0.714285714285714
GRMZM2G400720,0.203703703703704
GRMZM2G400725,0.104838709677419
GRMZM5G868431,0
GRMZM2G089506,0
GRMZM5G849243,0.787207602339181
GRMZM2G070603,0
GRMZM2G370928,0.024294532627866
GRMZM2G330581,0.964137214137214
GRMZM2G033685,0.00788967976467976
GRMZM2G168099,0.336226851851852
AC199543.4_FG004,0.00588235294117647
GRMZM2G704100,0.857142857142857
GRMZM2G439459,0.11602402022756
GRMZM2G340619,0.748148873348873
GRMZM2G509386,NA
GRMZM2G420619,1
AC210595.3_FG004,0.529188569367141
GRMZM2G121418,0.00943396226415094
GRMZM2G121308,0.504161579161579
GRMZM2G099740,0.456542089297564
GRMZM2G358991,0
AC206169.3_FG002,NA
GRMZM2G163178,0.181818181818182
GRMZM2G465169,0.254642270701384
AC187809.3_FG005,0.75
GRMZM2G047178,0.566823652537938
GRMZM2G047105,0.557971014492754
GRMZM5G874430,NA
GRMZM2G024221,NA
GRMZM2G352607,0.368421052631579
GRMZM2G093111,NA
GRMZM2G110993,0.753301983705428
GRMZM2G146308,0.0217490842490842
GRMZM2G704151,NA
AC213612.3_FG002,0.885196951054565
AC213612.3_FG001,0.895755823014583
GRMZM2G066565,0.666666666666667
GRMZM2G054133,1
AC213651.3_FG005,1
GRMZM2G118019,0.0338983050847458
GRMZM2G420988,0.0859422492401216
GRMZM2G092379,0.140622766122766
GRMZM2G395842,0.862880907446828
GRMZM2G476848,0.0416666666666667
GRMZM2G588623,0
GRMZM2G074085,0.121951219512195
GRMZM2G526748,NA
GRMZM2G374336,NA
GRMZM5G849527,NA
GRMZM5G864059,1
GRMZM2G382673,0.0153508771929825
GRMZM2G082962,0.0862532838119395
GRMZM2G057301,0
AC217976.3_FG005,0.222222222222222
GRMZM2G158595,0.355607966457023
GRMZM2G158586,0.888979135355023
GRMZM2G446666,0.769230769230769
GRMZM2G446648,0.91804329004329
GRMZM2G118702,0.829218106995885
GRMZM2G105173,0.967391304347826
GRMZM2G117166,1
GRMZM2G363183,0.145833333333333
GRMZM2G363186,0
AC205712.3_FG003,0.51864406779661
GRMZM2G177084,0.00835866261398176
GRMZM2G177132,0.951887954918258
GRMZM2G475673,0.91698516818537
GRMZM2G151414,0.899709048518534
GRMZM2G369481,0.00490196078431373
GRMZM2G369469,0.00595238095238095
GRMZM2G314125,0.594086021505376
GRMZM2G314094,0
GRMZM2G085932,0.44047619047619
GRMZM2G050641,0
GRMZM2G024005,0
GRMZM2G376930,0.625
GRMZM5G820617,0.0199222546161322
AC209697.3_FG005,0.887452052893229
GRMZM2G113480,0.00793650793650794
GRMZM2G139406,0.428571428571429
GRMZM2G052373,0.207317073170732
GRMZM2G153252,0.869762327699785
GRMZM2G115329,0.00611837327523602
GRMZM2G172152,0.598429710867398
GRMZM2G134382,0.00400641025641026
GRMZM2G062618,0.00771144278606965
GRMZM5G857005,0.981132075471698
GRMZM2G166459,0.564732997576135
GRMZM2G464263,0.857142857142857
GRMZM2G123604,0.0396825396825397
GRMZM2G113532,0.617163742690058
GRMZM5G865163,0.914622683337767
GRMZM5G871621,NA
GRMZM2G132847,0.665921745896779
GRMZM2G131482,0.883742685775199
AC203423.3_FG009,0.994708994708995
GRMZM2G027860,0.44786470143613
GRMZM2G027847,0
GRMZM2G324780,0.863636363636364
GRMZM2G324703,NA
GRMZM2G704171,NA
GRMZM2G351786,0.815091864119242
GRMZM2G086641,0.941140273794565
GRMZM2G049811,0.452718676122931
GRMZM2G351074,0.618037135278515
GRMZM2G047104,0.340017788724685
GRMZM2G704175,NA
GRMZM2G412986,0.00990513392857143
GRMZM2G398628,1
GRMZM2G435380,0
GRMZM2G099648,0.55528188286809
GRMZM2G437487,0.887364554637282
GRMZM2G040605,0.589341395319656
GRMZM2G319760,0.845990870853003
GRMZM2G408256,0.914498385448849
GRMZM5G890783,0.786717061246161
GRMZM2G457347,0.666666666666667
GRMZM2G360567,0.763961038961039
GRMZM2G001454,0.88101063204379
GRMZM2G129947,0.014520202020202
GRMZM2G410152,0.00300963081861958
GRMZM5G826778,0.331158962550223
AC197267.3_FG001,NA
GRMZM2G100103,0.715471100133677
GRMZM2G354610,0.00243506493506494
GRMZM2G061764,0.0115168226381462
GRMZM2G143473,0
GRMZM2G528479,0.944642857142857
GRMZM2G047956,0.622814597309893
GRMZM2G097983,0.664630036417121
AC194045.3_FG001,0.152738776566242
GRMZM5G816208,0.82149605024605
GRMZM2G077844,0.854470592515159
GRMZM5G802679,0.87812170177979
GRMZM5G850904,0.901447916806661
GRMZM2G162677,0.823345149018532
GRMZM2G162675,0.913816738816739
AC215607.3_FG004,0.789998268659399
GRMZM2G163576,0.915094339622642
GRMZM2G118507,0.003514526710403
GRMZM2G310381,0.539880532903789
GRMZM2G105941,0.935182512960291
GRMZM2G533389,0.947463445645264
GRMZM2G057743,0.905747143587914
GRMZM5G856741,0.962855152510325
GRMZM2G110862,0.142774470899471
GRMZM2G148060,0.0045662100456621
GRMZM2G704181,NA
GRMZM2G115721,0.0882352941176471
GRMZM5G854666,0.995454545454545
GRMZM2G065694,0.506991006991007
GRMZM2G033566,0.841552463945759
GRMZM2G126900,0.00476496118344642
GRMZM2G171031,0.355219890338345
GRMZM2G014329,NA
GRMZM2G057051,NA
GRMZM2G126204,NA
GRMZM2G315893,NA
GRMZM2G464572,NA
GRMZM2G021617,NA
GRMZM2G324676,NA
GRMZM2G704190,NA
GRMZM2G704192,0.906365740740741
GRMZM2G113203,0.00970643939393939
GRMZM2G145446,0.437549244128192
GRMZM2G357036,0.877524767609931
GRMZM2G076272,0.00716150266712064
GRMZM2G086069,0.380934343434343
GRMZM2G005456,0.848385722537265
GRMZM2G136231,NA
GRMZM2G467159,0.902808938716867
GRMZM2G583032,1
GRMZM2G091635,0.86417004048583
GRMZM2G165418,0.791914639707332
GRMZM2G704199,0.869565217391304
GRMZM2G131356,NA
GRMZM5G866457,NA
GRMZM2G110865,NA
GRMZM5G859661,NA
GRMZM5G846702,NA
GRMZM2G366313,0.752688172043011
GRMZM2G065915,NA
GRMZM5G801993,NA
GRMZM2G066111,0
GRMZM2G522155,NA
GRMZM5G895692,NA
GRMZM2G376416,0
AC204377.3_FG001,NA
GRMZM2G018612,0.00267350099564865
GRMZM5G818105,0.966666666666667
GRMZM2G005664,NA
GRMZM2G173090,0.0105917812871455
GRMZM5G826830,0
GRMZM2G115698,0.277777777777778
AC209811.3_FG001,NA
GRMZM2G118599,0.915159884360023
GRMZM2G135236,0.723458054163448
GRMZM2G393988,0.4375
GRMZM2G439337,0.485540069686411
AC225993.1_FG004,0
GRMZM2G104481,0.580695882854156
GRMZM2G476230,0.0018796992481203
GRMZM2G034015,0.718732063212749
GRMZM2G316264,NA
GRMZM2G080689,0.00607263107263107
GRMZM2G380247,0.0343037369754927
AC188744.3_FG009,0.83879781420765
GRMZM2G471357,0
GRMZM2G570989,NA
GRMZM2G167941,NA
GRMZM2G122290,0.776335944724967
GRMZM2G421866,0.826086956521739
GRMZM2G124872,0.00552397462774821
GRMZM2G046316,0.00648876782351359
GRMZM5G832125,NA
GRMZM2G458118,0
GRMZM2G395458,0.257142857142857
GRMZM2G333083,0.000915750915750916
GRMZM2G466517,0.917984337816553
GRMZM2G466519,0.882407407407407
GRMZM2G083841,0.216153936822254
GRMZM5G849889,0
GRMZM2G324297,0.0183823529411765
GRMZM5G814159,0.540095682781204
GRMZM2G704212,0.938209503149695
GRMZM2G074211,0.196859903381642
AC190565.2_FG003,0.949711525611088
GRMZM2G025026,0.374829463465827
GRMZM2G127266,0.0036231884057971
GRMZM2G044246,0.904037267080745
GRMZM2G087350,0.00388888888888889
GRMZM2G102322,0.024904214559387
GRMZM2G401997,0
GRMZM2G035285,0.0383634222919937
GRMZM2G121143,0
GRMZM5G812126,0.017938682322244
GRMZM2G021879,0.00275319567354966
AC212187.4_FG001,0
GRMZM2G590450,0.0333333333333333
GRMZM2G480106,0.00294985250737463
GRMZM2G040236,0.00287940379403794
GRMZM2G132751,0.0100961538461538
GRMZM2G431691,0.716627634660422
GRMZM2G023811,0
AC198414.2_FG001,0.00775402134097786
GRMZM2G469898,0
GRMZM2G072909,0.802747914115685
GRMZM2G148400,0.00473251028806584
GRMZM5G848365,NA
GRMZM2G138370,0.00156739811912226
GRMZM2G548261,0.833333333333333
GRMZM2G392037,0.829635610670111
GRMZM2G104092,0.887126715092817
GRMZM2G104074,0.129032258064516
GRMZM2G155675,0.819799686341602
GRMZM2G134049,NA
GRMZM2G095643,0.794848155929038
GRMZM2G056078,0.895652835931169
GRMZM2G113883,0.823308270676692
GRMZM5G840885,0
GRMZM2G343048,0.00966386554621849
GRMZM2G169301,0.801897051129507
GRMZM5G890473,0.87803262628844
GRMZM2G047867,0.197845804988662
GRMZM5G822232,NA
GRMZM2G114756,0.36875
GRMZM2G080546,NA
GRMZM2G558324,0.537735849056604
GRMZM5G822028,0.890085107574986
GRMZM2G512616,1
GRMZM2G135746,NA
GRMZM2G041732,0.817271040870179
GRMZM2G045109,0.00297619047619048
GRMZM2G008316,0.00431290593562399
GRMZM2G065939,0.0308015513897867
GRMZM2G121897,0.957763904003666
GRMZM2G423025,NA
GRMZM2G448895,1
GRMZM2G141605,0.890203487661115
GRMZM2G141618,0.890158774833697
GRMZM2G442129,0.866210901585515
GRMZM5G869587,1
GRMZM2G567709,0.975
GRMZM2G567739,0.895184943261866
GRMZM5G817301,0.994117647058824
GRMZM2G141667,0.93686745353412
GRMZM2G028745,0.722222222222222
GRMZM2G061283,0.137037037037037
GRMZM2G003488,0.463961777670651
GRMZM2G166889,0.00133723892002038
GRMZM2G704220,0.19047619047619
GRMZM2G469839,0.930425009187145
GRMZM2G040706,0.482185864687035
AC216195.3_FG002,0.94000253610216
GRMZM2G040838,0.102121212121212
GRMZM2G704222,0.0645989974937343
GRMZM2G093598,0.771125258184082
GRMZM2G093580,1
GRMZM2G034623,0.00396825396825397
GRMZM2G099577,0
GRMZM5G856814,0.981818181818182
AC198122.3_FG002,0.94497923336506
GRMZM2G439136,0.711873989303753
GRMZM2G143010,0.879603850256024
GRMZM2G025480,0.929335393750056
AC209705.3_FG004,0.345856995220177
GRMZM2G704224,1
AC205033.4_FG004,0.00533333333333333
AC198019.2_FG004,0.889590984485592
GRMZM2G455114,0.835372753814506
GRMZM2G149060,0.849324305080884
GRMZM2G356423,0.938374663990974
GRMZM2G516387,0.816882315215649
GRMZM2G523458,0.0147058823529412
AC184133.3_FG001,0.892159730221931
GRMZM5G865949,0.9375
GRMZM2G097934,0.0018348623853211
GRMZM5G820788,NA
GRMZM5G869269,NA
GRMZM5G851925,NA
GRMZM5G806805,NA
GRMZM5G816243,NA
GRMZM5G804814,NA
GRMZM5G893974,NA
GRMZM5G820250,NA
GRMZM5G899414,NA
GRMZM5G863208,0
GRMZM5G889138,0.34004329004329
GRMZM5G818629,NA
GRMZM5G877707,NA
GRMZM5G897562,NA
GRMZM5G846362,NA
GRMZM5G885990,NA
GRMZM5G896048,NA
GRMZM5G821779,NA
GRMZM5G869778,NA
GRMZM2G407861,1
GRMZM5G833635,NA
GRMZM2G407837,NA
GRMZM2G109848,0.722222222222222
GRMZM2G109789,0.444444444444444
GRMZM5G834495,NA
GRMZM5G844065,NA
GRMZM2G109740,NA
GRMZM5G895226,1
GRMZM5G822582,NA
GRMZM2G109550,0.236842105263158
GRMZM2G109546,NA
GRMZM5G800520,NA
GRMZM2G109418,NA
GRMZM5G825648,NA
GRMZM2G109388,NA
GRMZM2G109332,NA
GRMZM5G880319,NA
GRMZM5G872839,NA
GRMZM2G156536,NA
GRMZM5G829597,NA
GRMZM2G142261,0
GRMZM2G443343,0.636363636363636
GRMZM2G142109,0.291091954022988
GRMZM2G470035,NA
GRMZM5G854008,NA
GRMZM2G423884,0.00564698711250435
GRMZM2G350918,0.0150754086945513
GRMZM2G145989,0.00568181818181818
GRMZM5G868972,0
GRMZM2G036826,0.0402297346147614
GRMZM2G036759,0.866761561060675
GRMZM2G136300,0.348081122472538
GRMZM2G015502,0.151044254608926
GRMZM2G366146,0.16443644906643
GRMZM2G084947,0.00707070707070707
GRMZM2G497928,0.39707276850134
GRMZM2G026184,NA
GRMZM2G085568,0.512936580876983
GRMZM2G181470,0.965768811798224
GRMZM2G026744,0.888165786321409
GRMZM2G316007,0.00898472596585804
GRMZM2G073047,0.0062157003101885
GRMZM2G704231,0.842442700369122
GRMZM2G085538,1
GRMZM2G125441,0.0829964047820085
GRMZM2G118047,0.00464135021097046
GRMZM2G400167,0.459777777777778
GRMZM2G400175,0.978921568627451
AC234180.1_FG004,0.0178240740740741
GRMZM5G826602,0.879183394752448
AC234180.1_FG002,0.53485241978851
GRMZM5G812774,0.0141890959282264
GRMZM5G874366,0.922851629941262
GRMZM5G821709,0.0659660097400614
GRMZM2G018619,0.593456732661278
GRMZM5G843446,NA
GRMZM5G860176,NA
GRMZM5G838496,NA
AC231752.1_FG003,0.00412770236299648
AC231752.1_FG002,0.937128109726149
GRMZM2G001816,0.173202614379085
GRMZM2G080839,0.000830564784053156
GRMZM2G080907,0.00460079136549725
AC216256.3_FG004,NA
GRMZM2G031941,0.0265151515151515
GRMZM2G110582,0.623055214073661
GRMZM2G141376,0.00685975609756098
GRMZM2G098988,0.00163812360387193
GRMZM2G024155,0.00427350427350427
GRMZM2G138248,0.00461538461538462
GRMZM2G108200,0.00704225352112676
GRMZM2G094497,0.747965552001902
GRMZM2G062455,0.899891541880973
GRMZM2G161472,0.372971548796664
GRMZM5G892774,0.0682050467542817
GRMZM2G059308,0.358006623702112
GRMZM2G340177,0.365778429840315
GRMZM2G370087,0.898195323195323
GRMZM2G008425,0.361111111111111
GRMZM5G820215,0
GRMZM2G143688,0.930255731922399
GRMZM2G059574,0
GRMZM2G059580,0.153846153846154
GRMZM2G361402,0.875584864531836
GRMZM2G039586,0.00443589743589744
AC195148.3_FG001,0.924706360022973
GRMZM2G303707,0.014
GRMZM2G027385,NA
GRMZM2G112951,0.787807345160286
GRMZM2G077114,0.02710027100271
AC183944.4_FG003,0.928571428571429
GRMZM2G006112,0.00559365727905054
GRMZM2G005886,0.285079365079365
GRMZM2G305822,0.581666666666667
GRMZM2G156818,0.805430998666356
GRMZM2G444378,0.91285025690302
GRMZM2G119546,0.829776226060274
GRMZM2G418956,0.0522724867724868
GRMZM5G835672,0.857142857142857
GRMZM2G704239,0
GRMZM2G003389,0.224137931034483
AC188582.3_FG002,0.921049649275456
GRMZM2G088096,0.799872669137625
GRMZM2G017982,0.589225589225589
GRMZM2G180122,0.70970695970696
GRMZM2G009335,0.036231884057971
GRMZM5G821252,0.0144927536231884
GRMZM2G067379,0.915972842946527
GRMZM2G076613,0.75
GRMZM2G092256,0.854990787112897
GRMZM2G081474,0.612630208333333
GRMZM2G129635,0.00623822975517891
GRMZM5G860318,0.0068949195259202
GRMZM2G140179,0.22952380952381
GRMZM2G150323,0.185606060606061
GRMZM2G174738,0.441103050696074
GRMZM2G060513,0.932425865451076
GRMZM2G140355,0.0631313131313131
GRMZM2G463953,0.00707898658718331
GRMZM2G163641,0.256788119288119
AC200739.5_FG001,NA
GRMZM2G079484,0.00759565474935494
GRMZM5G890438,NA
AC213804.4_FG004,0.981481481481482
GRMZM2G704248,0.866666666666667
GRMZM2G160149,0.154761904761905
GRMZM2G118303,0
GRMZM2G047684,NA
GRMZM5G852663,NA
GRMZM2G109229,0.868867924528302
GRMZM2G056109,0.838598738030017
GRMZM2G128754,0.915022755022755
GRMZM2G428740,0.891666666666667
AC211479.3_FG007,0.870561556499057
AC218943.3_FG002,0.940420744783705
GRMZM2G704251,NA
GRMZM5G899855,0
GRMZM2G114672,0.308482364629906
GRMZM2G414331,0.673830782312925
GRMZM2G114788,0
GRMZM5G834477,0.958333333333333
GRMZM2G407790,0.0384615384615385
AC189879.3_FG003,0.0255555555555556
GRMZM2G004177,1
GRMZM2G004128,0.00335852907635086
GRMZM2G148940,0.517572705072705
GRMZM2G148872,0.0547945205479452
GRMZM2G022558,0.116815313200855
GRMZM2G022275,0.296703296703297
GRMZM2G444039,0.794444444444444
GRMZM2G153541,0.0263513513513514
GRMZM2G158734,0.213773432523433
GRMZM2G106039,0.3
GRMZM2G406378,0.369791666666667
GRMZM5G826972,NA
GRMZM5G892029,NA
GRMZM2G358236,NA
GRMZM2G546175,0.856410256410256
GRMZM2G406603,0.0941580756013746
GRMZM2G159641,0.00572991822991823
GRMZM2G047564,0.873984100414964
GRMZM2G344993,0.00145523026878959
GRMZM2G475884,0.00668261562998405
GRMZM2G176029,0.574793064078778
GRMZM2G443953,0.569765834709779
GRMZM2G383607,NA
GRMZM2G348582,NA
GRMZM2G051135,0.00939393939393939
GRMZM2G451112,NA
GRMZM2G155868,0.275462962962963
GRMZM2G422948,0.744151138716356
GRMZM2G026143,0.0333333333333333
GRMZM2G337594,NA
GRMZM2G337631,0.65367106438535
GRMZM2G337633,0.804659498207885
AC234524.1_FG005,0.00481811145510836
GRMZM2G005798,0.0107033639143731
GRMZM2G395695,0.987824675324675
GRMZM2G095441,0.00585659551176793
GRMZM2G095206,0.199891657638137
GRMZM2G148702,0.113475897920605
GRMZM2G310362,NA
GRMZM2G009995,0.0550898203592814
GRMZM2G019586,0.0813008130081301
GRMZM2G019872,0
GRMZM2G099642,0.00338541666666667
GRMZM2G101004,0.0729166666666667
GRMZM2G157936,0.0369565217391304
GRMZM2G069169,0.00673400673400673
GRMZM2G058336,NA
GRMZM5G853065,NA
GRMZM5G827342,NA
GRMZM2G035579,0.0208333333333333
GRMZM2G083655,0.0072463768115942
GRMZM2G570791,0
GRMZM2G102858,0.636618936618937
GRMZM2G442551,0.0407770097286226
GRMZM2G041831,0.637707120270146
GRMZM2G342738,0
GRMZM2G097995,0.374832782160368
GRMZM2G541103,0.928571428571429
GRMZM2G416644,0.25
GRMZM5G862017,0.938252750398499
GRMZM2G416652,0.784013605442177
GRMZM2G167088,0.657479972135145
GRMZM2G004090,0.979296066252588
GRMZM5G807957,1
GRMZM2G171616,0.00210072001309115
GRMZM2G171507,0.277509337068161
GRMZM2G154830,NA
GRMZM2G102720,0
GRMZM2G550397,0
AC211413.4_FG001,0
GRMZM2G056166,0.25
GRMZM2G056093,0.0629143786861908
GRMZM2G356321,0.793478260869565
GRMZM5G839512,0.692307692307692
GRMZM2G042870,0.498106060606061
GRMZM2G015040,0.00819672131147541
GRMZM2G076526,0.0320197044334975
GRMZM2G378607,0.205689294745382
GRMZM2G074037,0.558327497718766
GRMZM2G372877,0.00322619234536333
AC197837.3_FG003,0.915577200577201
GRMZM2G074233,0.00764705882352941
AC203928.4_FG001,0.979278499278499
GRMZM2G117360,0.932365458290534
AC209877.3_FG002,0.880340320016207
GRMZM2G344499,0.329878031616994
GRMZM2G093987,0.6
GRMZM2G316232,0.161982431149098
GRMZM2G044805,0.141666666666667
GRMZM5G817035,0.152631578947368
GRMZM2G345493,0.00798580301685892
GRMZM2G345544,0.2421875
GRMZM2G136559,NA
GRMZM2G173358,0.235294117647059
GRMZM2G131309,0.00682659932659933
GRMZM2G431524,0
GRMZM2G094781,0.860333333333333
GRMZM2G050912,0.00752605113292136
GRMZM2G050867,0.96551724137931
GRMZM5G833760,0.860760445813752
GRMZM2G704265,0.907407407407407
GRMZM2G055243,0.767281175488564
GRMZM2G326472,0.208277853533328
GRMZM2G069630,0.891917293233083
GRMZM2G324248,0.00373134328358209
GRMZM5G857810,0.00948408131952436
GRMZM2G394722,0.946840994873985
GRMZM2G343917,0.886796536796537
GRMZM2G042231,0.461206896551724
GRMZM2G048919,0.00437035731153378
GRMZM2G348666,0.857040405123142
GRMZM5G805627,0.24444235503059
GRMZM2G033179,0.592043161516846
AC202930.4_FG007,0.833866163426168
AC202930.4_FG008,0.0208333333333333
GRMZM2G087635,0.0254938271604938
GRMZM2G087712,0.45560009718173
GRMZM2G087806,0.587969071926291
GRMZM2G170927,0.109030784030784
GRMZM2G105167,0.601015392015392
AC211394.4_FG004,0.35978835978836
GRMZM2G049076,0.650523006059731
GRMZM2G040689,0.0822072072072072
GRMZM2G460407,0.955882352941177
GRMZM2G117935,0.0405405405405405
GRMZM2G092975,0.2625
GRMZM2G093065,0.305213032581454
GRMZM2G175755,0.05
GRMZM2G040382,0.0771929824561404
GRMZM2G110388,0.00619661040713672
GRMZM2G063139,0.00382352941176471
GRMZM2G704270,NA
GRMZM2G702390,NA
GRMZM2G546294,0.895357142857143
GRMZM2G446652,0
AC215302.3_FG001,0
GRMZM2G139973,0.361788617886179
GRMZM2G140082,0.00512820512820513
GRMZM2G162623,0.946250991655403
GRMZM2G160730,0.00285669191919192
GRMZM2G145104,0.241537419484492
GRMZM2G704277,0.5
GRMZM2G141288,0.00600529474610357
GRMZM2G141256,0
GRMZM2G141241,0
GRMZM2G012342,0.75
GRMZM2G012041,1
GRMZM5G889418,0.915119504490393
GRMZM5G803308,0.00560897435897436
GRMZM2G092146,0.00528169014084507
